,mean_displacement,SEM,STD,data_set,location,time
28,24.95454545454545,0.3379148812084912,6.758297624169824,190305,Further In Bone,4.666666666666667
29,24.92822966507177,0.3571489156035882,6.785829396468174,190305,Further In Bone,4.833333333333333
30,25.401069518716568,0.4236470346402867,7.201999588884875,190305,Further In Bone,5.0
31,25.548128342245985,0.4165528371791407,7.081398232045392,190305,Further In Bone,5.166666666666667
32,26.06951871657754,0.4196885275471249,7.134704968301122,190305,Further In Bone,5.333333333333333
33,26.29679144385027,0.4372331010731438,7.432962718243442,190305,Further In Bone,5.5
34,26.52406417112299,0.4334415086121399,7.368505646406379,190305,Further In Bone,5.666666666666667
35,27.556818181818176,0.4660113913811039,7.456182262097663,190305,Further In Bone,5.833333333333333
36,27.81818181818181,0.5116877012812457,7.675315519218687,190305,Further In Bone,6.0
0,0.0,0.0,0.0,190314,Further In Bone,0.0
1,2.858196570164116,0.034662912421199836,1.1785390223207948,190314,Further In Bone,0.16666666666666666
2,5.405218513737784,0.049018416880512235,1.6666261739374162,190314,Further In Bone,0.3333333333333333
3,8.251890097731884,0.05784086899060995,1.966589545680738,190314,Further In Bone,0.5
4,10.631799741840313,0.06703151408586197,2.2790714789193065,190314,Further In Bone,0.6666666666666666
5,13.132721740733912,0.07842179725101824,2.6663411065346203,190314,Further In Bone,0.8333333333333334
6,14.596394984326016,0.07745394473352711,2.633434120939922,190314,Further In Bone,1.0
7,16.50378019546376,0.08792797648112187,2.9895512003581435,190314,Further In Bone,1.1666666666666667
8,17.713903743315512,0.09260278238803148,3.1484946011930712,190314,Further In Bone,1.3333333333333333
9,19.09375890567113,0.11226975475734427,3.7049019069923617,190314,Further In Bone,1.5
10,20.41903409090909,0.11998609564610813,3.83955506067546,190314,Further In Bone,1.6666666666666667
11,21.490497648902828,0.12228484853855985,3.913115153233916,190314,Further In Bone,1.8333333333333333
12,22.272221660430784,0.13096295071283054,4.059851472097748,190314,Further In Bone,2.0
13,23.460410557184748,0.13321228667303242,4.129580886864005,190314,Further In Bone,2.1666666666666665
14,24.6296389928203,0.13866470893450808,4.2986059769697516,190314,Further In Bone,2.3333333333333335
15,25.369096976438467,0.13825223254387892,4.285819208860247,190314,Further In Bone,2.5
16,25.86838911922337,0.1351760426498982,4.1904573221468455,190314,Further In Bone,2.6666666666666665
17,26.740570330670447,0.14316968256131093,4.438260159400639,190314,Further In Bone,2.8333333333333335
18,27.745474769946398,0.1503241781570584,4.6600495228688095,190314,Further In Bone,3.0
19,28.636616442511894,0.15363427497305174,4.762662524164603,190314,Further In Bone,3.1666666666666665
20,29.439275963191427,0.15677144025135026,4.8599146477918564,190314,Further In Bone,3.3333333333333335
21,30.21033471534028,0.15693123443944135,4.8648682676226835,190314,Further In Bone,3.5
22,30.526342400647174,0.15993231508488834,4.957901767631539,190314,Further In Bone,3.6666666666666665
23,30.905551623015477,0.15352412258803852,4.759247800229193,190314,Further In Bone,3.8333333333333335
24,31.22787946202852,0.1528403305239754,4.738050246243238,190314,Further In Bone,4.0
25,31.7714126807564,0.1538689311365284,4.76993686523238,190314,Further In Bone,4.166666666666667
26,32.05581959753261,0.1524182204191648,4.724964832994108,190314,Further In Bone,4.333333333333333
27,32.39078774395794,0.15762734164505382,4.886447590996668,190314,Further In Bone,4.5
28,32.65863149929738,0.16517500376528674,4.7900751091933165,190314,Further In Bone,4.666666666666667
29,33.097773213706624,0.16817626738979907,4.877111754304173,190314,Further In Bone,4.833333333333333
30,33.67203545562642,0.1761106000978009,5.107207402836226,190314,Further In Bone,5.0
31,34.03686087990489,0.17008368107835434,4.932426751272277,190314,Further In Bone,5.166666666666667
32,34.335815047021946,0.17260446870963447,4.8329251238697655,190314,Further In Bone,5.333333333333333
33,34.76911020014468,0.18875091372429414,4.907523756831648,190314,Further In Bone,5.5
34,35.0,0.19340549597102366,4.835137399275591,190314,Further In Bone,5.666666666666667
35,35.19592476489028,0.19441904168576216,4.860476042144054,190314,Further In Bone,5.833333333333333
36,35.18025078369906,0.1953795548875509,4.884488872188773,190314,Further In Bone,6.0
0,0.0,0.0,0.0,200120,Further In Bone,0.0
1,1.1554537416606383,0.02243198395010306,0.8748473740540195,200120,Further In Bone,0.16666666666666666
2,2.406358009806286,0.030055169287426155,1.17215160220962,200120,Further In Bone,0.3333333333333333
3,4.471103609034643,0.038794784169136926,1.5129965825963403,200120,Further In Bone,0.5
4,6.480588377140102,0.040147561292300175,1.5657548903997067,200120,Further In Bone,0.6666666666666666
5,8.982396913431394,0.052928559590074885,2.0642138240129206,200120,Further In Bone,0.8333333333333334
6,11.062213648420544,0.057761161682144624,2.25268530560364,200120,Further In Bone,1.0
7,13.204297970631904,0.07873308020804401,2.9918570479056723,200120,Further In Bone,1.1666666666666667
8,15.282131661442005,0.10233299065489997,3.6839876635763984,200120,Further In Bone,1.3333333333333333
9,17.661218092252575,0.1286158826506618,4.501555892773164,200120,Further In Bone,1.5
10,19.6820420958352,0.1475440151833603,5.16404053141761,200120,Further In Bone,1.6666666666666667
11,21.50562419325097,0.167369594967907,5.690566228908838,200120,Further In Bone,1.8333333333333333
12,23.095373800702948,0.1855433145472581,6.122929380059517,200120,Further In Bone,2.0
13,24.929942053766503,0.20823818536102734,6.871860116913902,200120,Further In Bone,2.1666666666666665
14,27.298850574712638,0.24052659212237196,7.9373775400382724,200120,Further In Bone,2.3333333333333335
15,29.056236344637604,0.2548393767921456,8.409699434140805,200120,Further In Bone,2.5
16,30.14272822266553,0.2685881645190417,8.863409429128373,200120,Further In Bone,2.6666666666666665
17,31.41327063740856,0.2768930685300376,9.13747126149124,200120,Further In Bone,2.8333333333333335
18,32.48788828726133,0.28081473008372604,9.266886092762961,200120,Further In Bone,3.0
19,32.950983186092905,0.27818157079082273,9.17999183609715,200120,Further In Bone,3.1666666666666665
20,33.294964733542315,0.28808160027928986,9.218611208937276,200120,Further In Bone,3.3333333333333335
21,33.32557797805642,0.2904604876781387,9.294735605700438,200120,Further In Bone,3.5
22,33.39292711598745,0.29056766080361746,9.29816514571576,200120,Further In Bone,3.6666666666666665
23,33.951865709374054,0.30258566844731544,9.380155721866776,200120,Further In Bone,3.8333333333333335
24,33.51619644723093,0.30532305731234005,9.1596917193702,200120,Further In Bone,4.0
25,33.2666738730948,0.3103686422271069,9.000690624586099,200120,Further In Bone,4.166666666666667
26,33.32120465741155,0.3228253344979488,9.039109365942569,200120,Further In Bone,4.333333333333333
27,33.538121361397216,0.3284962661341243,9.19789545175548,200120,Further In Bone,4.5
28,34.119934982003954,0.3320973399189542,8.966628177811764,200120,Further In Bone,4.666666666666667
29,34.18524323696737,0.32977940626447144,8.904043969140726,200120,Further In Bone,4.833333333333333
30,33.836932543829086,0.3151584435575103,8.509277976052777,200120,Further In Bone,5.0
31,33.156498673740046,0.3165718723881182,8.230868682091073,200120,Further In Bone,5.166666666666667
32,32.87014709428503,0.31489095215011703,8.187164755903042,200120,Further In Bone,5.333333333333333
33,32.380335182059326,0.3083182823713221,8.016275341654374,200120,Further In Bone,5.5
34,31.943272244996386,0.3062066513726164,7.961372935688026,200120,Further In Bone,5.666666666666667
35,31.277429467084648,0.3147847439899062,7.869618599747655,200120,Further In Bone,5.833333333333333
36,30.990186724819413,0.3464378063639183,7.968069546370121,200120,Further In Bone,6.0
0,0.0,0.0,0.0,170902,Further In Bone,0.0
1,0.688861637219724,0.03842468914602182,1.1527406743806543,170902,Further In Bone,0.16666666666666666
2,1.665379782289443,0.06597362985111907,1.9792088955335725,170902,Further In Bone,0.3333333333333333
3,2.914414619006525,0.10563721695663723,3.169116508699117,170902,Further In Bone,0.5
4,4.110460099014397,0.14412476836068264,4.32374305082048,170902,Further In Bone,0.6666666666666666
5,5.760700065101209,0.18414733948354128,5.524420184506239,170902,Further In Bone,0.8333333333333334
6,8.22849010613011,0.23959433473523145,7.187830042056942,170902,Further In Bone,1.0
7,11.082345460326113,0.2980750042482676,8.94225012744803,170902,Further In Bone,1.1666666666666667
8,13.368457706923436,0.33981346602723506,10.194403980817054,170902,Further In Bone,1.3333333333333333
9,15.069524198833367,0.3955608731117352,11.075704447128585,170902,Further In Bone,1.5
10,16.983629533023187,0.4338738564407511,12.14846798034103,170902,Further In Bone,1.6666666666666667
11,18.32758861418533,0.4760122224967179,12.852330007411384,170902,Further In Bone,1.8333333333333333
12,20.068667477487928,0.518762982341459,14.006600523219396,170902,Further In Bone,2.0
13,21.658348178764214,0.5526911599814026,14.92266131949787,170902,Further In Bone,2.1666666666666665
14,23.071397691009807,0.5859211665338186,15.819871496413105,170902,Further In Bone,2.3333333333333335
15,24.343077551961603,0.6494651092460033,16.886092840396085,170902,Further In Bone,2.5
16,25.84541315976116,0.6863851308486504,17.84601340206491,170902,Further In Bone,2.6666666666666665
17,27.513704445166503,0.7168100252607519,18.63706065677955,170902,Further In Bone,2.8333333333333335
18,28.806411828621933,0.7291884584616121,18.958899920001908,170902,Further In Bone,3.0
19,30.15152626816341,0.7458611172256742,19.392389047867532,170902,Further In Bone,3.1666666666666665
20,31.7412069694397,0.7832687537374092,20.364987597172643,170902,Further In Bone,3.3333333333333335
21,33.08632140898117,0.7884828463788606,20.50055400585037,170902,Further In Bone,3.5
22,34.39649781113196,0.8083269253149111,21.016500058187688,170902,Further In Bone,3.6666666666666665
23,35.6996866058046,0.8808431980985559,22.0210799524639,170902,Further In Bone,3.8333333333333335
24,37.007766725711946,0.9008342067988988,22.520855169972467,170902,Further In Bone,4.0
25,38.73370577281192,0.9202480829848534,23.006202074621328,170902,Further In Bone,4.166666666666667
26,39.723849752464005,0.9426886641327318,23.56721660331829,170902,Further In Bone,4.333333333333333
27,40.73216151155924,0.9492517155560184,23.731292888900466,170902,Further In Bone,4.5
28,41.66780215288186,0.9585225393800804,23.963063484502012,170902,Further In Bone,4.666666666666667
29,42.65794613253395,0.967384970792482,24.18462426981205,170902,Further In Bone,4.833333333333333
30,41.56866926939855,1.046676661559242,24.07356321586257,170902,Further In Bone,5.0
31,40.65040650406504,1.1588193730437948,24.335206833919692,170902,Further In Bone,5.166666666666667
32,41.22355668887893,1.1816311901313117,24.814254992757544,170902,Further In Bone,5.333333333333333
33,41.83996349141464,1.1918902977234789,25.029696252193066,170902,Further In Bone,5.5
34,42.59695430154621,1.203049986037796,25.264049706793713,170902,Further In Bone,5.666666666666667
35,43.01870632433379,1.2048724106453352,25.302320623552042,170902,Further In Bone,5.833333333333333
36,43.6567414357304,1.2055901390082358,25.31739291917295,170902,Further In Bone,6.0
